出表日期,發言日期,發言時間,公司代號,公司名稱,主旨,符合條款,事實發生日,說明
"1120901","1120831","135401","1586","和勤","公告本公司112年07月份自結合併財務報表之負債比率、
流動比率及速動比率","第53款","1120831","1.事實發生日:112/08/31
2.發生緣由:依據財團法人中華民國證券櫃買中心112年8月18日
證櫃監字第1120202065號
3.財務資訊年度月份:112年07月
4.自結流動比率:108.92%
5.自結速動比率:65.02%
6.自結負債比率:65.33%
7.因應措施:依主管機關要求，於每月底前公告申報自結合併財務報告截至前一月底之
負債比率、流動比率及速度比率。
8.其他應敘明事項:無"
"1120901","1120831","135855","4804","大略-KY","公告本公司112年度07月份自結財務報表之自結負債比率、
自結流動比率及自結速動比率","第53款","1120831","1.事實發生日:112/08/31
2.發生緣由:依財團法人中華民國證券櫃檯買賣中心證櫃監字第1080201243號函
規定辦理，說明本公司民國112年07月份自結報表之自結負債比率、自結流動
比率及自結速動比率。
3.財務資訊年度月份:11207
4.自結流動比率:86.83
5.自結速動比率:75.52
6.自結負債比率:71.73
7.因應措施:無
8.其他應敘明事項:無"
"1120901","1120831","140441","3131","弘塑","弘塑子公司太引資訊系統112年第一次股東臨時會重要決議","第18款","1120831","1.股東臨時會日期:112/08/31
2.重要決議事項:通過修訂公司章程部份條文案。
3.其他應敘明事項:無。"
"1120901","1120831","140730","4609","唐鋒","公告112年7月份自結合併財務報告之
負債比率、流動比率及速動比率","第53款","1120831","1.事實發生日:112/08/31
2.發生緣由:依櫃買中心「證櫃監字第1080201632號」函規定辦理公告
3.財務資訊年度月份:112年7月
4.自結流動比率:112年7月：182.72%
5.自結速動比率:112年7月：175.24%
6.自結負債比率:112年7月： 72.89%
7.因應措施:無。
8.其他應敘明事項:無。"
"1120901","1120831","141157","5227","立凱-KY","本公司112年度現金增資股款催繳公告","第53款","1120831","1.事實發生日:112/08/31
2.公司名稱:英屬蓋曼群島商立凱電能科技股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:本公司現金增資認股繳款期限於112年08月31日下午3:30分截止，
惟原繳款期間向本公司表達認股意願之認股人尚未繳納現金增資股款，特此催告。
6.因應措施:
(1)依公司法第142條及266條第3項規定，自112年09月01日至112年10月02日止為股款催
   繳期間。
(2)已表達意願之認股人請於前述期間內，持原繳款書至合作金庫商業銀行桃園分行及
   全省各分行辦理繳款，逾期未繳款者即喪失認購新股之權利。
(3)於催繳期間繳款之認股人，俟催繳期滿後儘速將其認購股數撥入所登記之集保帳戶。
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，
本則重大訊息同時符合證券交易法施行細則第7條第9款所定
對股東權益或證券價格有重大影響之事項):
若  貴股東有任何疑問，敬請向康和證券股份有限公司股務代理部(地址:台北市　
信義區基隆路1段176號B1，電話:02-8787-1888)洽詢。"
"1120901","1120831","141513","4154","樂威科-KY","公告本公司董事會通過解除經理人競業禁止之限制","第21款","1120831","1.董事會決議日:112/08/31
2.許可從事競業行為之經理人姓名及職稱:
王政隆/樂威科股份有限公司總經理
3.許可從事競業行為之項目:
樂威科股份有限公司台灣分公司經理人
Raku Innovation Co., Ltd.總經理
Unicorn Jewelry Co., Ltd.總經理
Global Trend HandCraft Co., Ltd.董事
Japara董事
Meta Solar Energy Co., Ltd.董事
4.許可從事競業行為之期間:任職本公司經理人期間
5.決議情形（請依公司法第32條說明表決結果）:
經主席徵詢出席董事，無異議照案通過。
6.所許可之競業行為如屬大陸地區事業之營業者，經理人姓名
及職稱（非屬大陸地區事業之營業者，以下請輸〝不適用〞）:不適用
7.所擔任該大陸地區事業之公司名稱及職務:不適用
8.所擔任該大陸地區事業地址:不適用
9.所擔任該大陸地區事業營業項目:不適用
10.對本公司財務業務之影響程度:不適用
11.經理人如有對該大陸地區事業從事投資者，其投資金額及持股比例:不適用
12.其他應敘明事項:無。"
"1120901","1120831","142210","4154","樂威科-KY","公告本公司董事會決議112年第一次私募普通股定價相關事宜","第11款","1120831","1.董事會決議日期:112/08/31
2.私募有價證券種類:普通股
3.私募對象及其與公司間關係:以符合證券交易法第43條之6選擇特定人
及金融監督管理委員會91年6月13日(91)台財證一字第0910003455號令
規定之特定人為限。
4.私募股數或張數:
不超過6,000,000股
5.得私募額度:本私募案預計自本公司股東常會決議之日起一年內分三次辦理。
第一次預計募集股數：不超過6,000,000股。
第二次預計募集股數：不超過4,500,000股。
第三次預計募集股數：不超過4,500,000股。
本次為第一次募集。
6.私募價格訂定之依據及合理性:
(1)茲以本次董事會召開日期2023年8月31日為定價日，依「公開發行公司辦理
私募有價證券應注意事項」，本次私募普通股參考價格係以定價日前一、三
或五個營業日擇一計算之普通股收盤價簡單算數平均數分別為14.35元、14.00元
、13.78元，擇前五日之收盤均價扣除無償配股除權及配息，並加回減資反除權
後之股價13.78元為基準；另以定價日前30個營業日普通股收盤價簡單算數平均數
扣除無償配股除權及配息，並加回減資反除權後之股價12.96元為基準，以上述
二基準計算價格較高者為參考價格。故本次私募之參考價格為13.78元。經綜合
考量後，擬訂定11.03元為本次實際私募價格。
(2)本次私募價格訂為11.03元，為參考價格之80.04%，不低於股東會決議參考價
格之八成，且不低於股票面額。
(3)前述私募價格訂定之依據符合主管機關之法令規定，應屬合理。
7.本次私募資金用途:為充實營運資金、改善財務結構或因應集團海內外業務之用。
8.不採用公開募集之理由:本公司目前尚需挹注營運資金，及考慮籌集資本之時效性、
便利性、發行成本等，故採用私募方式辦理籌資。本計劃之執行預計將可強化公司競
爭力，以及提升營運效能，對股東權益亦有正面助益。
9.獨立董事反對或保留意見:無。
10.實際定價日:112/08/31
11.參考價格:每股新台幣13.78元
12.實際私募價格、轉換或認購價格:每股新台幣11.03元
13.本次私募新股之權利義務:
原則上與本公司已發行之普通股相同，惟私募之普通股於交付日起三年內除依證券
交易法第43條之8規定之轉讓對象外，其餘受限不得轉讓，並於私募普通股交付日
滿三年後，依相關法令規定申請補辦公開發行審核程序後，使得提出上櫃交易申請。
14.附有轉換、交換或認股者，其換股基準日:不適用。
15.附有轉換、交換或認股者，對股權可能稀釋情形:不適用。
16.附有轉換或認股者，於私募公司債交付且假設全數轉換或認購普通股後對上櫃普通股
股權比率之可能影響（上櫃普通股數A、A/已發行普通股）:不適用。
17.前項預計上櫃普通股未達500萬股且未達25%者，請說明股權流通性偏低之因應措施:
不適用。
18.其他應敘明事項:
(1)本次私募普通股之增資基準日暫定為112年09月14日，募集期間為112年08月31日至
112年09月14日，並授權董事長視實際作業情形調整。
(2)私募交付日期授權董事長訂定。
(3)本次以私募計劃之主要內容，除私募價格成數外，包括實際發行價格、股數、發行條
件、計劃項目、募集金額、預計進度、預計可能產生效益等相關事項，暨其他一切有
關發行計劃之事項，及如因主管機關指示修正或基於營運評估或因客觀環境需要變更
時，授權董事會全權處理。"
"1120901","1120831","142314","8080","印鉐","公告本公司董事會決議召開112年第2次股東臨時會","第17款","1120831","1.董事會決議日期:112/08/31
2.股東臨時會召開日期:112/10/20
3.股東臨時會召開地點:台北市大安區忠孝東路四段221號8樓，本公司會議室
4.股東臨時會召開方式(實體股東會/視訊輔助股東會/視訊股東會，
  請擇一輸入):實體股東會
5.召集事由一、報告事項:無。
6.召集事由二、承認事項:無。
7.召集事由三、討論事項:出售子公司全部股權案
8.召集事由四、選舉事項:無。
9.召集事由五、其他議案:無。
10.召集事由六、臨時動議:無。
11.停止過戶起始日期:112/09/21
12.停止過戶截止日期:112/10/20
13.其他應敘明事項:
本次股東臨時會得以電子方式行使表決權，電子投票行使期間為112年10月5日至112年
10月17日。"
"1120901","1120831","142932","4154","樂威科-KY","公告本公司董事會取消子公司資金貸與額度案","第53款","1120831","1.事實發生日:112/08/31
2.公司名稱:樂威科股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:取消原於112/03/30董事會通過本公司資金貸與Raku Innovation
Co., Ltd.美金60萬元額度續約案，並因營運所需，擬於112/08/31通過資金
貸與美金300萬元額度。
6.因應措施:無。
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，
本則重大訊息同時符合證券交易法施行細則第7條第9款所定
對股東權益或證券價格有重大影響之事項):無。"
"1120901","1120831","143503","3067","全域","公告本公司112年第一次股東臨時會重要決議事項","第18款","1120831","1.股東臨時會日期:112/08/31
2.重要決議事項:通過本公司「取得或處分資產處理程序」部分條文修訂案。
3.其他應敘明事項:無。"
"1120901","1120831","143807","4154","樂威科-KY","本公司之子公司資金貸與金額，達公開發行公司資金貸
與及背書保證處理準則第二十二條第一項第二款、第三款","第23款","1120831","1.事實發生日:112/08/31
2.接受資金貸與之:
(1)公司名稱:Raku Innovation Co., Ltd.
(2)與資金貸與他人公司之關係:
本公司轉投資之子公司
(3)資金貸與之限額(仟元):107,816
(4)原資金貸與之餘額(仟元):0
(5)本次新增資金貸與之金額(仟元):94,260
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是
(7)迄事實發生日止資金貸與餘額(仟元):94,260
(8)本次新增資金貸與之原因:
擴充營運資金及改善財務結構
3.接受資金貸與公司所提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):328,168
(2)累積盈虧金額(仟元):-144,651
5.計息方式:
美金利率依3個月期LIBOR加碼1.5%-2.5%，視每季狀況調整。
6.還款之:
(1)條件:
無
(2)日期:
貸與期限1年
7.迄事實發生日為止，資金貸與餘額(仟元):
94,260
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
34.97
9.公司貸與他人資金之來源:
母公司
10.其他應敘明事項:
無。"
"1120901","1120831","144137","4102","永日","公告本公司代理發言人異動","第8款","1120831","1.人員變動別（請輸入發言人、代理發言人、重要營運主管
(如:執行長、營運長、行銷長及策略長等)、財務主管、會計
主管、公司治理主管、資訊安全長、研發主管、內部稽核主管或訴訟及非
訟代理人）:代理發言人
2.發生變動日期:112/08/31
3.舊任者姓名、級職及簡歷:鄧貴淵 總經理室資深專員
4.新任者姓名、級職及簡歷:待董事會通過任命後另行公告
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、
「退休」、「死亡」、「新任」或「解任」）:辭職
6.異動原因:個人職涯規劃
7.生效日期:112/08/31
8.其他應敘明事項:新任代理發言人待董事會通過後另行公告。"
"1120901","1120831","145112","4154","樂威科-KY","代子公司Raku Innovation Co., Ltd.公告新增背書保證金額
達公開發行公司資金貸與及背書保證處理準則第二十五條第一項
第二款、第三款、第四款之標準","第22款","1120831","1.事實發生日:112/08/31
2.被背書保證之:
(1)公司名稱:Raku Co., Ltd.
(2)與提供背書保證公司之關係:
母公司
(3)背書保證之限額(仟元):134,771
(4)原背書保證之餘額(仟元):0
(5)本次新增背書保證之金額(仟元):94,260
(6)迄事實發生日止背書保證餘額(仟元):94,260
(7)被背書保證公司實際動支金額(仟元):94,260
(8)本次新增背書保證之原因:
融資額度擔保
3.被背書保證公司提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.被背書保證公司最近期財務報表之:
(1)資本(仟元):357,200
(2)累積盈虧金額(仟元):-45,911
5.解除背書保證責任之:
(1)條件:
無
(2)日期:
無
6.背書保證之總限額(仟元):
134,771
7.迄事實發生日為止，背書保證餘額(仟元):
94,260
8.迄事實發生日為止，A提供背書保證餘額占公開發行公司最近期財務報表淨值之
比率:
34.97
9.迄事實發生日為止，背書保證、長期投資及資金貸與餘額合計數達該公開發行公
司最近期財務報表淨值之比率:
69.94
10.其他應敘明事項:
無"
"1120901","1120831","145300","4154","樂威科-KY","公告本公司董事會決議取消處分子公司Raku Innovation
Co., Ltd.部分不動產、廠房及設備案","第53款","1120831","1.事實發生日:112/08/31
2.公司名稱:Raku Innovation Co., Ltd.
3.與公司關係(請輸入本公司或子公司):子公司
4.相互持股比例:80.4%
5.發生緣由:因本公司尚在洽詢市場行情中，擬先撤銷處分子公司
Raku Innovation Co., Ltd.部分不動產、廠房及設備案。
6.因應措施:無
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，
本則重大訊息同時符合證券交易法施行細則第7條第9款所定
對股東權益或證券價格有重大影響之事項):
(1)本案待買家及金額確認後將重新再提報董事會決議。"
"1120901","1120831","145529","4154","樂威科-KY","公告本公司董事長辭任","第6款","1120831","1.董事會決議日期或發生變動日期:112/08/31
2.人員別（請輸入董事長或總經理）:董事長
3.舊任者姓名:張乃文
4.舊任者簡歷:樂威科股份有限公司董事長
5.新任者姓名:傅俊超
6.新任者簡歷:樂威科股份有限公司董事
7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、
「退休」、「逝世」或「新任」）:辭職
8.異動原因:業務繁忙
9.新任生效日期:112/08/31
10.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，
本則重大訊息同時符合證券交易法施行細則第7條第6款所定
對股東權益或證券價格有重大影響之事項):
(1)本公司於112年8月31日收到董事長暨法人董事代表人辭任書，
辭任生效日為112年8月31日
(2)經全體董事於當日董事會中推舉傅俊超董事為本公司代理董事長，
任期自2023年8月31日起至本屆董事任期屆滿為止。"
"1120901","1120831","145809","4154","樂威科-KY","公告本公司法人董事代表人辭任","第6款","1120831","1.發生變動日期:112/08/31
2.法人名稱:元大商業銀行受託保管瑞發一號資本有限公司投資專戶
3.舊任者姓名:張乃文
4.舊任者簡歷:樂威科股份有限公司董事長
5.新任者姓名:不適用
6.新任者簡歷:不適用
7.異動原因:業務繁忙
8.原任期（例xx/xx/xx至xx/xx/xx）:112/06/21至115/06/20
9.新任生效日期:不適用
10.其他應敘明事項:本公司於112年8月31日收到董事長暨法人董事代表人辭任書，
辭任生效日為112年8月31日"
"1120901","1120831","145813","4903","聯光通","公告本公司營運總經理變動案","第6款","1120831","1.董事會決議日期或發生變動日期:112/08/31
2.人員別（請輸入董事長或總經理）:營運總經理
3.舊任者姓名:陳正倫
4.舊任者簡歷:本公司營運總經理
5.新任者姓名:不適用
6.新任者簡歷:不適用
7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、
「退休」、「逝世」或「新任」）:辭職
8.異動原因:因個人健康因素請辭
9.新任生效日期:不適用
10.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，
本則重大訊息同時符合證券交易法施行細則第7條第6款所定
對股東權益或證券價格有重大影響之事項):
(1)本公司於112/08/31接獲辭任書，生效日為112/09/06。
(2)新任者待董事會任命後另行公告。"
"1120901","1120831","145846","4903","聯光通","代重要子公司聯瑞科技股份有限公司公告
本公司法人董事代表人辭任","第6款","1120831","1.發生變動日期:112/08/31
2.法人名稱:聯合光纖通信股份有限公司
3.舊任者姓名:陳正倫
4.舊任者簡歷:法人董事聯合光纖通信股份有限公司代表人
5.新任者姓名:不適用
6.新任者簡歷:不適用
7.異動原因:因個人健康因素請辭
8.原任期（例xx/xx/xx至xx/xx/xx）:112/04/11~115/04/10
9.新任生效日期:不適用
10.其他應敘明事項:本公司於112/08/31接獲辭任書，生效日為112/09/06。"
"1120901","1120831","145917","4903","聯光通","代重要子公司聯瑞科技股份有限公司公告
本公司營運總經理變動案","第6款","1120831","1.董事會決議日期或發生變動日期:112/08/31
2.人員別（請輸入董事長或總經理）:營運總經理
3.舊任者姓名:陳正倫
4.舊任者簡歷:本公司營運總經理
5.新任者姓名:不適用
6.新任者簡歷:不適用
7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、
「退休」、「逝世」或「新任」）:辭職
8.異動原因:因個人健康因素請辭
9.新任生效日期:不適用
10.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，
本則重大訊息同時符合證券交易法施行細則第7條第6款所定
對股東權益或證券價格有重大影響之事項):
 (1)本公司於112/08/31接獲辭任書，生效日為112/09/06。
 (2)新任者待董事會任命後另行公告。"
"1120901","1120831","150225","4502","健信","公告本公司及子公司112年07月之負債比率、流動比率及速動比率","第53款","1120831","1.事實發生日:112/08/31
2.發生緣由:依證券櫃檯買賣中心(97)證櫃監字第0970201508號函辦理申報
3.財務資訊年度月份:112年度07月份
4.自結流動比率:97.27%
5.自結速動比率:51.73%
6.自結負債比率:69.12%
7.因應措施:依112年07月自結數計算
8.其他應敘明事項:無"
"1120901","1120831","150229","3710","連展投控","公告112年07月份自結合併財務報告之
負債比率、流動比率及速動比率","第53款","1120831","1.事實發生日:112/08/31
2.發生緣由:依櫃買中心「證櫃監字第1070201177號」函規定辦理公告
3.財務資訊年度月份:112年07月
4.自結流動比率:112年07月：91.77%
5.自結速動比率:112年07月：71.52%
6.自結負債比率:112年07月：74.16%
7.因應措施:無。
8.其他應敘明事項:無。"
"1120901","1120831","151435","2726","雅茗-KY","公告本公司112年7月份自結合併財務報告之負債比率
、流動比率及速動比率","第53款","1120831","1.事實發生日:112/08/31
2.發生緣由:依財團法人中華民國證券櫃檯買賣中心112年4月14日證櫃監字
第1120200742號函辦理
3.財務資訊年度月份:112/7
4.自結流動比率:155.18%
5.自結速動比率:125.88%
6.自結負債比率:71.82%
7.因應措施:無
8.其他應敘明事項:無"
"1120901","1120831","151538","6613","朋億*","本公司代重要子公司銳澤實業股份有限公司公告新任發言人
及代理發言人","第8款","1120831","1.人員變動別（請輸入發言人、代理發言人、重要營運主管
(如:執行長、營運長、行銷長及策略長等)、財務主管、會計
主管、公司治理主管、資訊安全長、研發主管、內部稽核主管或訴訟及非
訟代理人）:發言人、代理發言人
2.發生變動日期:112/08/31
3.舊任者姓名、級職及簡歷:不適用
4.新任者姓名、級職及簡歷:
 發言人：周谷樺，銳澤實業股份有限公司總經理
 代理發言人：趙宥琮，銳澤實業股份有限公司營運處副處長
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、
「退休」、「死亡」、「新任」或「解任」）:新任
6.異動原因:新任
7.生效日期:112/08/31
8.其他應敘明事項:無"
"1120901","1120831","151756","8941","關中","公告本公司112年7月份自結合併財務報表之流動比率、速動
比率及負債比率","第53款","1120831","1.事實發生日:112/08/31
2.發生緣由:依據櫃買中心112/05/19證櫃監字第1120201055號函辦理。
3.財務資訊年度月份:112年7月
4.自結流動比率:124.25%
5.自結速動比率: 86.22%
6.自結負債比率: 61.53%
7.因應措施:遵行函文規定辦理。	
8.其他應敘明事項:無。"
"1120901","1120831","152313","8068","全達","代重要子公司三全科技(股)公司公告除息基準日","第14款","1120831","1.董事會、股東會決議或公司決定日期:112/08/31
2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息
3.發放股利種類及金額:現金股利新台幣19,116,740元
4.除權（息）交易日:112/09/14
5.最後過戶日:112/09/15
6.停止過戶起始日期:112/09/16
7.停止過戶截止日期:112/09/20
8.除權（息）基準日:112/09/20
9.債券最後申請轉換日期:不適用
10.債券停止轉換起始日期:不適用
11.債券停止轉換截止日期:不適用
12.現金股利發放日期:112/10/05
13.其他應敘明事項:無"
"1120901","1120831","152736","3085","新零售","公告本公司財務主管及會計主管異動","第8款","1120831","1.人員變動別（請輸入發言人、代理發言人、重要營運主管
(如:執行長、營運長、行銷長及策略長等)、財務主管、會計
主管、公司治理主管、資訊安全長、研發主管、內部稽核主管或訴訟及非
訟代理人）:財務主管及會計主管
2.發生變動日期:112/08/31
3.舊任者姓名、級職及簡歷:吳浩銘，本公司財會主管
4.新任者姓名、級職及簡歷:張春強，雙美生物科技(股)公司 財會主管
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、
「退休」、「死亡」、「新任」或「解任」）:辭職/新任
6.異動原因:辭職
7.生效日期:112/08/31
8.其他應敘明事項:
 新任財會主管提報最近一期審計委員會及董事會追認。"
"1120901","1120831","152849","3085","新零售","公告本公司公司治理主管異動","第8款","1120831","1.人員變動別（請輸入發言人、代理發言人、重要營運主管
(如:執行長、營運長、行銷長及策略長等)、財務主管、會計
主管、公司治理主管、資訊安全長、研發主管、內部稽核主管或訴訟及非
訟代理人）:公司治理主管
2.發生變動日期:112/08/31
3.舊任者姓名、級職及簡歷:吳浩銘，本公司公司治理主管
4.新任者姓名、級職及簡歷:張春強，雙美生物科技(股)公司 財會主管
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、
「退休」、「死亡」、「新任」或「解任」）:辭職/新任
6.異動原因:辭職
7.生效日期:112/08/31
8.其他應敘明事項:
新任公司治理主管提報最近一期董事會追認。"
"1120901","1120831","152949","3085","新零售","公告本公司資訊安全長異動","第8款","1120831","1.人員變動別（請輸入發言人、代理發言人、重要營運主管
(如:執行長、營運長、行銷長及策略長等)、財務主管、會計
主管、公司治理主管、資訊安全長、研發主管、內部稽核主管或訴訟及非
訟代理人）:資訊安全長
2.發生變動日期:112/08/31
3.舊任者姓名、級職及簡歷:葉郁欣，本公司 人資長及資訊安全長
4.新任者姓名、級職及簡歷:許旻泰，本公司 總經理特助
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、
「退休」、「死亡」、「新任」或「解任」）:辭職/新任
6.異動原因:辭職
7.生效日期:112/08/31
8.其他應敘明事項:
新任資訊安全長提報最近一期董事會追認。"
"1120901","1120831","153131","4303","信立","公告本公司代理發言人、財務主管及會計主管異動","第8款","1120831","1.人員變動別（請輸入發言人、代理發言人、重要營運主管
(如:執行長、營運長、行銷長及策略長等)、財務主管、會計
主管、公司治理主管、資訊安全長、研發主管、內部稽核主管或訴訟及非
訟代理人）:代理發言人、財務暨會計主管
2.發生變動日期:112/08/31
3.舊任者姓名、級職及簡歷:張真晴/本公司財務經理
4.新任者姓名、級職及簡歷:暫缺
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、
「退休」、「死亡」、「新任」或「解任」）:辭職
6.異動原因:個人職業生涯規畫
7.生效日期:112/09/01
8.其他應敘明事項:
(1)財務暨會計主管、代理發言人暫由宋麗蘭課長代理。
(2)新任財務暨會計主管、代理發言人人選待董事會通過後另行公告。"
"1120901","1120831","153603","1569","濱川","公告本公司代理發言人異動","第8款","1120831","1.人員變動別（請輸入發言人、代理發言人、重要營運主管
(如:執行長、營運長、行銷長及策略長等)、財務主管、會計
主管、公司治理主管、資訊安全長、研發主管、內部稽核主管或訴訟及非
訟代理人）:代理發言人
2.發生變動日期:112/08/31
3.舊任者姓名、級職及簡歷:金浩/管理部協理
4.新任者姓名、級職及簡歷:不適用
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、
「退休」、「死亡」、「新任」或「解任」）:退休
6.異動原因:退休
7.生效日期:112/09/01
8.其他應敘明事項:本公司將另行召開董事會，通過新任代理發言人後再行公告。"
"1120901","1120831","153645","4154","樂威科-KY","代重要子公司Raku Innovation Co., Ltd.公告
營運長、人事管理部副總辭職","第8款","1120831","1.人員變動別（請輸入發言人、代理發言人、重要營運主管
(如:執行長、營運長、行銷長及策略長等)、財務主管、會計
主管、公司治理主管、資訊安全長、研發主管、內部稽核主管或訴訟及非
訟代理人）:營運長、人事管理部副總
2.發生變動日期:112/08/31
3.舊任者姓名、級職及簡歷:張馨尹/Raku Innovation Co., Ltd.營運長
4.新任者姓名、級職及簡歷:不適用
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、
「退休」、「死亡」、「新任」或「解任」）:辭職
6.異動原因:個人生涯規劃
7.生效日期:112/08/31
8.其他應敘明事項:無。"
"1120901","1120831","153959","1569","濱川","代子公司蘇州濱川精密工業有限公司公告背書保證達「資金貸與及
背書保證處理準則」第二十五條第一項第四款之規定","第22款","1120831","1.事實發生日:112/08/31
2.被背書保證之:
(1)公司名稱:蘇州豐川電子科技有限公司
(2)與提供背書保證公司之關係:
聯屬公司
(3)背書保證之限額(仟元):1,980,861
(4)原背書保證之餘額(仟元):982,627
(5)本次新增背書保證之金額(仟元):374,544
(6)迄事實發生日止背書保證餘額(仟元):1,357,171
(7)被背書保證公司實際動支金額(仟元):262,577
(8)本次新增背書保證之原因:
為蘇州豐川電子科技有限公司向銀行融資額度保證
(1)公司名稱:重慶豐川電子科技有限公司
(2)與提供背書保證公司之關係:
聯屬公司
(3)背書保證之限額(仟元):1,980,861
(4)原背書保證之餘額(仟元):0
(5)本次新增背書保證之金額(仟元):44,064
(6)迄事實發生日止背書保證餘額(仟元):44,064
(7)被背書保證公司實際動支金額(仟元):6,506
(8)本次新增背書保證之原因:
為重慶豐川電子科技有限公司向銀行融資額度保證
3.被背書保證公司提供擔保品之:
(1)內容:
0
(2)價值(仟元):0
4.被背書保證公司最近期財務報表之:
(1)資本(仟元):1,437,025
(2)累積盈虧金額(仟元):803,176
5.解除背書保證責任之:
(1)條件:
借款合約到期償還
(2)日期:
借款合約到期
6.背書保證之總限額(仟元):
6,292,540
7.迄事實發生日為止，背書保證餘額(仟元):
1,720,146
8.迄事實發生日為止，A提供背書保證餘額占公開發行公司最近期財務報表淨值之
比率:
54.67
9.迄事實發生日為止，背書保證、長期投資及資金貸與餘額合計數達該公開發行公
司最近期財務報表淨值之比率:
148.38
10.其他應敘明事項:
匯率以RMB1:NTD 4.4064
2.各被背書保證公司資本額(千元)：
  A.蘇州豐川 TWD  965,327
  B.重慶豐川 TWD  471,698
3.各被背書保證公司累積盈虧(千元)：
  A.蘇州豐川 TWD  848,413
  B.重慶豐川 TWD  -45,237"
"1120901","1120831","154755","3066","李洲","代重要子公司Oasis Investments Holdings LTD.
公告辦理現金減資","第11款","1120831","1.董事會決議日期:112/08/31
2.減資緣由:
配合集團資金規劃，本公司100%直接持有之子公司Oasis Investments Holdings LTD.
辦理現金減資退回股款予股東。
3.減資金額:美金4,335,000元
4.消除股份:4,335,000股
5.減資比率:12.98%
6.減資後股本:美金29,067,384元
7.預定股東會日期:NA
8.預計減資新股上櫃後之上櫃普通股股數:不適用
9.預計減資新股上櫃後之上櫃普通股股數占已發行普通股比率
（減資後上櫃普通股股數/減資後已發行普通股):不適用
10.前二項預計減資後上櫃普通股股數未達500萬股且未達25%者，請說明
股權流通性偏低之因應措施:不適用
11.減資基準日:不適用
12.其他應敘明事項:Oasis Investments Holdings LTD.於112年8月31日召開董事會,
通過辦理減資退回股款。"
"1120901","1120831","154922","5324","士開","公告本公司112年7月份自結合併財務報告之財務比率","第53款","1120831","1.事實發生日:112/08/31
2.發生緣由:依櫃檯買賣中心110/04/09證櫃監字第1100200442號函規定辦理。
3.財務資訊年度月份:112/7
4.自結流動比率:166.09%
5.自結速動比率:26.36%
6.自結負債比率:83.41%
7.因應措施:於公開資訊觀測站公告相關資訊。
8.其他應敘明事項:無。"
"1120901","1120831","155029","8234","新漢","公告本公司除息基準日相關事宜","第14款","1120831","1.董事會、股東會決議或公司決定日期:112/08/31
2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息
3.發放股利種類及金額:現金股利新台幣423,679,416元(每股配發3元)
4.除權（息）交易日:112/09/25
5.最後過戶日:112/09/26
6.停止過戶起始日期:112/09/27
7.停止過戶截止日期:112/10/01
8.除權（息）基準日:112/10/01
9.債券最後申請轉換日期:不適用
10.債券停止轉換起始日期:不適用
11.債券停止轉換截止日期:不適用
12.現金股利發放日期:112/10/18
13.其他應敘明事項:無"
